"id","session","handle","plugin","event","timestamp","call_id","username","callee","call_type"
78,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""BYE sip:mod_sofia@192.168.2.82:5090 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:44729;rport;branch=z9hG4bKDge22g52j6p7H\r\nRoute: <sip:192.168.2.216;lr>\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=c7QQ5F8a3N38K\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=Sv80BH1yyaQgp\r\nCall-ID: 88700786-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 957471840 BYE\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:37:16.000,,,,
79,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:44729;received=192.168.2.82;rport=44729;branch=z9hG4bKDge22g52j6p7H\r\nFrom: <sip:10005@sip.tb>;tag=c7QQ5F8a3N38K\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=Sv80BH1yyaQgp\r\nCall-ID: 88700786-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 957471840 BYE\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:37:16.000,,,,
80,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""hangup"",""call-id"":""88700786-2e71-123a-8cb5-0050568a2cf5"",""code"":200,""reason"":""to BYE""}",2021-05-13 09:37:16.000,,,,
81,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 100 Trying\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf73e.1eae799c19f4261682806689ec33bea5.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK39m3yDB66c4ga\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 35895545 INVITE\r\nUser-Agent: WebRTC Gateway\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:37:54.000,,,,
82,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""INVITE sip:10005@192.168.2.82:44729 SIP/2.0\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf73e.1eae799c19f4261682806689ec33bea5.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK39m3yDB66c4ga\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 35895545 INVITE\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nAllow-Events: talk, hold, conference, presence, as-feature-event, dialog, line-seize, call-info, sla, include-session-description, presence.winfo, message-summary, refer\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 220\r\nX-FS-Support: update_display,send_info\r\nRemote-Party-ID: <sip:0000000000@192.168.2.82>;party=calling;screen=yes;privacy=off\r\n\r\nv=0\r\no=FreeSWITCH 1620849028 1620849029 IN IP4 192.168.2.82\r\ns=FreeSWITCH\r\nc=IN IP4 192.168.2.82\r\nt=0 0\r\nm=audio 49646 RTP/AVP 8 101\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\na=fmtp:101 0-16\r\na=ptime:20\r\n""}",2021-05-13 09:37:54.000,,,,
83,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""incomingcall"",""call-id"":""bc0ffc26-2e71-123a-8cb5-0050568a2cf5"",""username"":""sip:0000000000@192.168.2.82"",""displayname"":""\""\"""",""callee"":""sip:10005@sip.tb""}",2021-05-13 09:37:54.000,,,,
84,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 180 Ringing\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf73e.1eae799c19f4261682806689ec33bea5.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK39m3yDB66c4ga\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nTo: <sip:10005@sip.tb>;tag=DgHg7aSe0ySUF\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 35895545 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:44729>\r\nUser-Agent: WebRTC Gateway\r\nAccept: application/sdp\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:37:54.000,,,,
85,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""accepted"",""call-id"":""bc0ffc26-2e71-123a-8cb5-0050568a2cf5""}",2021-05-13 09:38:01.000,,,,
86,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf73e.1eae799c19f4261682806689ec33bea5.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK39m3yDB66c4ga\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nTo: <sip:10005@sip.tb>;tag=DgHg7aSe0ySUF\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 35895545 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:44729>\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 191\r\n\r\nv=0\r\no=- 5833145859947132255 8058851471712715165 IN IP4 192.168.2.82\r\ns=-\r\nt=0 0\r\nm=audio 54798 RTP/AVP 8 101\r\nc=IN IP4 192.168.2.82\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\n""}",2021-05-13 09:38:01.000,,,,
87,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""ACK sip:10005@192.168.2.82:44729 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf73e.d1410594b533187c345f87fe270c22e2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK4jev08U93Nt3N\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nTo: <sip:10005@sip.tb>;tag=DgHg7aSe0ySUF\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 35895545 ACK\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:38:01.000,,,,
88,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""BYE sip:mod_sofia@192.168.2.82:5090 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:44729;rport;branch=z9hG4bKF20K6669cr3cS\r\nRoute: <sip:192.168.2.216;lr>\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=DgHg7aSe0ySUF\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 957471841 BYE\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:39:23.000,,,,
89,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:44729;received=192.168.2.82;rport=44729;branch=z9hG4bKF20K6669cr3cS\r\nFrom: <sip:10005@sip.tb>;tag=DgHg7aSe0ySUF\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=3p5rXZ9113NBa\r\nCall-ID: bc0ffc26-2e71-123a-8cb5-0050568a2cf5\r\nCSeq: 957471841 BYE\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:39:23.000,,,,
90,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""hangup"",""call-id"":""bc0ffc26-2e71-123a-8cb5-0050568a2cf5"",""code"":200,""reason"":""to BYE""}",2021-05-13 09:39:23.000,,,,
91,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:44729;rport;branch=z9hG4bKQaBtmZD6NZN2N\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=Byyy3mQ75cDpr\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 711e9e33-2e71-123a-208a-0050568a2cf5\r\nCSeq: 957471839 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:44729>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:51:43.000,,,,
92,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:44729;rport=44729;branch=z9hG4bKQaBtmZD6NZN2N;received=192.168.2.82\r\nFrom: <sip:10005@sip.tb>;tag=Byyy3mQ75cDpr\r\nTo: <sip:10005@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.84921d7c\r\nCall-ID: 711e9e33-2e71-123a-208a-0050568a2cf5\r\nCSeq: 957471839 REGISTER\r\nContact: <sip:10005@192.168.2.82:44729>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:51:43.000,,,,
93,5824895028972388,7015718074529657,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10005@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-13 09:51:43.000,,,,
94,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:59546;rport;branch=z9hG4bK15ec1S0j2t07g\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=1BXQDyKrFjrNB\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 39c139b3-2e74-123a-208a-0050568a2cf5\r\nCSeq: 957472137 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:59546>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:55:44.000,,,,
95,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:59546;rport;branch=z9hG4bK15ec1S0j2t07g\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=1BXQDyKrFjrNB\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 39c139b3-2e74-123a-208a-0050568a2cf5\r\nCSeq: 957472137 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:59546>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:55:44.000,,,,
96,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:59546;rport=59546;branch=z9hG4bK15ec1S0j2t07g;received=192.168.2.82\r\nFrom: <sip:10005@sip.tb>;tag=1BXQDyKrFjrNB\r\nTo: <sip:10005@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.c10ba7a8\r\nCall-ID: 39c139b3-2e74-123a-208a-0050568a2cf5\r\nCSeq: 957472137 REGISTER\r\nContact: <sip:10005@192.168.2.82:59546>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:55:44.000,,,,
97,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10005@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-13 09:55:44.000,,,,
98,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 100 Trying\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK8a6d.178a58db145ef1b54d2b9781da90862e.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK5U7m23cD1ygpH\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896113 INVITE\r\nUser-Agent: WebRTC Gateway\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:56:50.000,,,,
374,8248866431530854,7582164880377588,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10005@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-14 09:54:00.000,"","","",undefined
99,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""INVITE sip:10005@192.168.2.82:59546 SIP/2.0\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK8a6d.178a58db145ef1b54d2b9781da90862e.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK5U7m23cD1ygpH\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896113 INVITE\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nAllow-Events: talk, hold, conference, presence, as-feature-event, dialog, line-seize, call-info, sla, include-session-description, presence.winfo, message-summary, refer\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 220\r\nX-FS-Support: update_display,send_info\r\nRemote-Party-ID: <sip:0000000000@192.168.2.82>;party=calling;screen=yes;privacy=off\r\n\r\nv=0\r\no=FreeSWITCH 1620849900 1620849901 IN IP4 192.168.2.82\r\ns=FreeSWITCH\r\nc=IN IP4 192.168.2.82\r\nt=0 0\r\nm=audio 49910 RTP/AVP 8 101\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\na=fmtp:101 0-16\r\na=ptime:20\r\n""}",2021-05-13 09:56:50.000,,,,
100,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""incomingcall"",""call-id"":""60fe4117-2e74-123a-8cb5-0050568a2cf5"",""username"":""sip:0000000000@192.168.2.82"",""displayname"":""\""\"""",""callee"":""sip:10005@sip.tb""}",2021-05-13 09:56:50.000,,,,
101,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 180 Ringing\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK8a6d.178a58db145ef1b54d2b9781da90862e.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK5U7m23cD1ygpH\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nTo: <sip:10005@sip.tb>;tag=2mpgFS4UcUe8p\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896113 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:59546>\r\nUser-Agent: WebRTC Gateway\r\nAccept: application/sdp\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:56:50.000,,,,
102,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""accepted"",""call-id"":""60fe4117-2e74-123a-8cb5-0050568a2cf5""}",2021-05-13 09:56:57.000,,,,
103,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK8a6d.178a58db145ef1b54d2b9781da90862e.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK5U7m23cD1ygpH\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nTo: <sip:10005@sip.tb>;tag=2mpgFS4UcUe8p\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896113 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:59546>\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 191\r\n\r\nv=0\r\no=- 6069484616034805369 6133423769282502869 IN IP4 192.168.2.82\r\ns=-\r\nt=0 0\r\nm=audio 54284 RTP/AVP 8 101\r\nc=IN IP4 192.168.2.82\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\n""}",2021-05-13 09:56:57.000,,,,
104,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""ACK sip:10005@192.168.2.82:59546 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK8a6d.f9863f6305afdf7ce75072fa3705b901.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK640D4yXgy768c\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nTo: <sip:10005@sip.tb>;tag=2mpgFS4UcUe8p\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896113 ACK\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:56:57.000,,,,
105,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""BYE sip:mod_sofia@192.168.2.82:5090 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:59546;rport;branch=z9hG4bK40tp6aKXSN3ZK\r\nRoute: <sip:192.168.2.216;lr>\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=2mpgFS4UcUe8p\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 957472139 BYE\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:58:24.000,,,,
106,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:59546;received=192.168.2.82;rport=59546;branch=z9hG4bK40tp6aKXSN3ZK\r\nFrom: <sip:10005@sip.tb>;tag=2mpgFS4UcUe8p\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=p50U96tQN4QHe\r\nCall-ID: 60fe4117-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 957472139 BYE\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 09:58:24.000,,,,
107,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""hangup"",""call-id"":""60fe4117-2e74-123a-8cb5-0050568a2cf5"",""code"":200,""reason"":""to BYE""}",2021-05-13 09:58:24.000,,,,
108,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 100 Trying\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf3fb.caf7cc8e87deac0feebf111b2fae0ee4.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK7Dt65SemUgXUr\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=F7r7NB0FD344F\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: f1049a05-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896233 INVITE\r\nUser-Agent: WebRTC Gateway\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 10:00:51.000,,,,
109,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""INVITE sip:10005@192.168.2.82:59546 SIP/2.0\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf3fb.caf7cc8e87deac0feebf111b2fae0ee4.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK7Dt65SemUgXUr\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=F7r7NB0FD344F\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: f1049a05-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896233 INVITE\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nAllow-Events: talk, hold, conference, presence, as-feature-event, dialog, line-seize, call-info, sla, include-session-description, presence.winfo, message-summary, refer\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 220\r\nX-FS-Support: update_display,send_info\r\nRemote-Party-ID: <sip:0000000000@192.168.2.82>;party=calling;screen=yes;privacy=off\r\n\r\nv=0\r\no=FreeSWITCH 1620849057 1620849058 IN IP4 192.168.2.82\r\ns=FreeSWITCH\r\nc=IN IP4 192.168.2.82\r\nt=0 0\r\nm=audio 50994 RTP/AVP 8 101\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\na=fmtp:101 0-16\r\na=ptime:20\r\n""}",2021-05-13 10:00:51.000,,,,
110,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""incomingcall"",""call-id"":""f1049a05-2e74-123a-8cb5-0050568a2cf5"",""username"":""sip:0000000000@192.168.2.82"",""displayname"":""\""\"""",""callee"":""sip:10005@sip.tb""}",2021-05-13 10:00:51.000,,,,
111,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 180 Ringing\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKf3fb.caf7cc8e87deac0feebf111b2fae0ee4.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK7Dt65SemUgXUr\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=F7r7NB0FD344F\r\nTo: <sip:10005@sip.tb>;tag=3XF9gmNZ934tj\r\nCall-ID: f1049a05-2e74-123a-8cb5-0050568a2cf5\r\nCSeq: 35896233 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:59546>\r\nUser-Agent: WebRTC Gateway\r\nAccept: application/sdp\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-13 10:00:51.000,,,,
112,5307701386123393,2510151603777152,janus.plugin.sip,"{""event"":""accepted"",""call-id"":""f1049a05-2e74-123a-8cb5-0050568a2cf5""}",2021-05-13 10:00:57.000,,,,
